order_id,order_date,customer_age,restaurant_type,order_value,delivery_distance_km,delivery_time_minutes,payment_method,delivery_partner_rating,order_status,order_month,order_dayofweek,age_group,delivery_speed,distance_category,order_size
715,2024-03-12,52,Cafe,983.33,13.88,21,UPI,3.0,Delayed,3,Tuesday,Senior (45+),Fast,Far,Premium
716,2024-05-22,65,Bakery,159.27,13.03,78,Cash,2.9,Cancelled,5,Wednesday,Senior (45+),Slow,Far,Budget
717,2024-07-19,45,Indian,386.52,4.43,57,UPI,4.6,Delivered,7,Friday,Senior (45+),Normal,Near,Budget
718,2024-12-01,58,Fast Food,686.52,10.64,38,Wallet,3.5,Cancelled,12,Sunday,Senior (45+),Normal,Far,Regular
719,2024-10-17,48,Bakery,213.71,8.46,37,Card,4.4,Delivered,10,Thursday,Senior (45+),Normal,Medium,Budget
720,2024-06-18,64,Indian,277.69,12.82,47,Wallet,4.9,Cancelled,6,Tuesday,Senior (45+),Normal,Far,Budget
721,2024-02-10,62,Indian,652.92,2.07,24,Wallet,4.7,Cancelled,2,Saturday,Senior (45+),Fast,Near,Regular
722,2024-12-18,29,Fast Food,985.31,12.31,28,Cash,3.1,Delivered,12,Wednesday,Young (18-29),Fast,Far,Premium
723,2024-02-07,19,Indian,413.27,2.92,78,Card,4.0,Delivered,2,Wednesday,Young (18-29),Slow,Near,Budget
724,2024-07-21,20,Fast Food,163.65,9.29,51,UPI,4.9,Delivered,7,Sunday,Young (18-29),Normal,Medium,Budget
725,2024-11-02,45,Indian,256.98,7.17,17,Wallet,4.4,Delivered,11,Saturday,Senior (45+),Fast,Medium,Budget
726,2024-12-27,33,Italian,262.24,11.3,86,Card,4.5,Cancelled,12,Friday,Adult (30-44),Slow,Far,Budget
727,2024-03-31,54,Cafe,387.37,2.55,52,Cash,3.2,Delivered,3,Sunday,Senior (45+),Normal,Near,Budget
728,2024-10-23,55,Fast Food,530.94,10.56,67,Wallet,4.0,Delayed,10,Wednesday,Senior (45+),Slow,Far,Regular
729,2024-02-18,47,Indian,787.0,1.82,68,Card,3.8,Delivered,2,Sunday,Senior (45+),Slow,Near,Regular
730,2024-08-06,35,Indian,947.14,5.56,56,Cash,4.5,Cancelled,8,Tuesday,Adult (30-44),Normal,Medium,Premium
731,2024-06-12,53,Cafe,832.39,13.42,15,Wallet,2.7,Delivered,6,Wednesday,Senior (45+),Fast,Far,Regular
732,2024-09-18,30,Bakery,329.64,3.66,74,Cash,2.6,Cancelled,9,Wednesday,Adult (30-44),Slow,Near,Budget
733,2024-07-18,34,Bakery,348.52,5.79,43,UPI,3.2,Cancelled,7,Thursday,Adult (30-44),Normal,Medium,Budget
734,2024-07-13,56,Chinese,890.29,9.35,19,UPI,4.8,Delivered,7,Saturday,Senior (45+),Fast,Medium,Premium
735,2024-02-22,21,Italian,645.83,2.86,16,Card,2.7,Cancelled,2,Thursday,Young (18-29),Fast,Near,Regular
736,2024-03-29,38,Fast Food,151.92,14.72,17,Wallet,4.0,Delayed,3,Friday,Adult (30-44),Fast,Far,Budget
737,2024-12-15,32,Cafe,1181.05,5.47,57,Card,4.9,Cancelled,12,Sunday,Adult (30-44),Normal,Medium,Premium
738,2024-02-27,37,Fast Food,556.67,8.97,22,UPI,4.2,Cancelled,2,Tuesday,Adult (30-44),Fast,Medium,Regular
739,2024-05-13,23,Italian,724.9,6.92,23,Wallet,4.3,Delivered,5,Monday,Young (18-29),Fast,Medium,Regular
740,2024-11-15,60,Fast Food,413.58,10.85,73,Wallet,3.9,Delayed,11,Friday,Senior (45+),Slow,Far,Budget
741,2024-01-10,49,Italian,914.75,4.89,65,Card,2.6,Delivered,1,Wednesday,Senior (45+),Slow,Near,Premium
742,2024-07-22,64,Indian,419.6,8.21,87,UPI,3.8,Delivered,7,Monday,Senior (45+),Slow,Medium,Budget
743,2024-11-12,56,Indian,283.33,3.92,15,Cash,3.2,Delayed,11,Tuesday,Senior (45+),Fast,Near,Budget
744,2024-01-16,43,Bakery,967.78,1.15,57,UPI,3.9,Delayed,1,Tuesday,Adult (30-44),Normal,Near,Premium
745,2024-02-12,25,Indian,671.88,2.62,39,Wallet,4.2,Delayed,2,Monday,Young (18-29),Normal,Near,Regular
746,2024-12-05,52,Italian,966.68,14.28,42,Wallet,3.2,Cancelled,12,Thursday,Senior (45+),Normal,Far,Premium
747,2024-12-28,47,Cafe,1181.75,13.26,19,Cash,3.7,Delayed,12,Saturday,Senior (45+),Fast,Far,Premium
748,2024-02-26,47,Indian,317.34,5.56,59,Wallet,3.0,Cancelled,2,Monday,Senior (45+),Normal,Medium,Budget
749,2024-04-08,62,Italian,332.87,1.44,65,UPI,4.5,Delayed,4,Monday,Senior (45+),Slow,Near,Budget
750,2024-11-01,56,Bakery,974.78,7.78,79,UPI,2.5,Delivered,11,Friday,Senior (45+),Slow,Medium,Premium
751,2024-09-23,64,Chinese,345.4,1.71,89,UPI,3.2,Delivered,9,Monday,Senior (45+),Slow,Near,Budget
752,2024-05-15,36,Indian,1185.32,0.63,20,UPI,3.2,Delayed,5,Wednesday,Adult (30-44),Fast,Near,Premium
753,2024-06-18,53,Indian,832.38,3.89,53,UPI,3.3,Delayed,6,Tuesday,Senior (45+),Normal,Near,Regular
754,2024-12-19,37,Chinese,339.28,2.96,64,Wallet,3.9,Delivered,12,Thursday,Adult (30-44),Slow,Near,Budget
755,2024-03-29,57,Italian,452.69,10.34,53,UPI,4.3,Delayed,3,Friday,Senior (45+),Normal,Far,Regular
756,2024-04-14,55,Bakery,978.59,8.9,80,Wallet,2.6,Cancelled,4,Sunday,Senior (45+),Slow,Medium,Premium
757,2024-03-15,29,Chinese,269.52,13.95,42,UPI,3.0,Delivered,3,Friday,Young (18-29),Normal,Far,Budget
758,2024-10-04,50,Cafe,908.98,12.63,87,Cash,4.6,Cancelled,10,Friday,Senior (45+),Slow,Far,Premium
759,2024-08-09,44,Italian,1044.48,12.16,22,Card,3.2,Cancelled,8,Friday,Adult (30-44),Fast,Far,Premium
760,2024-09-23,19,Italian,416.13,11.95,67,UPI,4.9,Delayed,9,Monday,Young (18-29),Slow,Far,Budget
761,2024-02-18,35,Italian,401.32,7.87,85,UPI,4.0,Delivered,2,Sunday,Adult (30-44),Slow,Medium,Budget
762,2024-05-31,36,Cafe,617.04,11.07,76,Cash,4.2,Delayed,5,Friday,Adult (30-44),Slow,Far,Regular
763,2024-05-13,47,Indian,497.5,1.01,27,Card,3.6,Delivered,5,Monday,Senior (45+),Fast,Near,Regular
764,2024-02-21,61,Bakery,873.4,2.55,20,UPI,3.3,Delayed,2,Wednesday,Senior (45+),Fast,Near,Premium
765,2024-04-11,48,Bakery,468.36,6.54,27,Card,4.3,Delayed,4,Thursday,Senior (45+),Fast,Medium,Regular
766,2024-12-23,55,Chinese,562.83,7.08,48,Card,3.2,Delivered,12,Monday,Senior (45+),Normal,Medium,Regular
767,2024-05-09,42,Indian,1005.33,3.74,18,Card,3.8,Delayed,5,Thursday,Adult (30-44),Fast,Near,Premium
768,2024-04-26,64,Italian,728.75,14.31,28,Cash,4.9,Cancelled,4,Friday,Senior (45+),Fast,Far,Regular
769,2024-06-05,41,Indian,855.0,0.72,48,Wallet,4.9,Delivered,6,Wednesday,Adult (30-44),Normal,Near,Premium
770,2024-05-24,65,Indian,691.13,12.2,29,Cash,2.9,Delayed,5,Friday,Senior (45+),Fast,Far,Regular
771,2024-05-27,41,Indian,709.32,1.14,87,Wallet,4.0,Cancelled,5,Monday,Adult (30-44),Slow,Near,Regular
772,2024-09-16,26,Indian,186.26,5.09,15,Cash,2.6,Cancelled,9,Monday,Young (18-29),Fast,Medium,Budget
773,2024-05-02,57,Chinese,736.13,3.52,45,Card,3.2,Delivered,5,Thursday,Senior (45+),Normal,Near,Regular
774,2024-02-12,56,Italian,250.63,6.72,27,UPI,3.6,Cancelled,2,Monday,Senior (45+),Fast,Medium,Budget
775,2024-01-28,65,Cafe,1101.94,12.49,63,Cash,3.8,Delayed,1,Sunday,Senior (45+),Slow,Far,Premium
776,2024-07-24,30,Indian,571.58,5.39,38,Wallet,3.3,Delivered,7,Wednesday,Adult (30-44),Normal,Medium,Regular
777,2024-04-01,43,Italian,1173.63,4.97,30,Card,3.8,Cancelled,4,Monday,Adult (30-44),Normal,Near,Premium
778,2024-05-07,28,Bakery,1131.55,0.78,45,Card,3.3,Delayed,5,Tuesday,Young (18-29),Normal,Near,Premium
779,2024-07-12,51,Cafe,341.85,12.86,31,Cash,3.2,Delayed,7,Friday,Senior (45+),Normal,Far,Budget
780,2024-04-21,47,Italian,861.96,3.09,26,Card,4.7,Delivered,4,Sunday,Senior (45+),Fast,Near,Premium
781,2024-10-19,65,Cafe,508.3,14.43,30,UPI,2.5,Delayed,10,Saturday,Senior (45+),Normal,Far,Regular
782,2024-10-10,54,Fast Food,748.83,6.98,80,Cash,4.0,Delayed,10,Thursday,Senior (45+),Slow,Medium,Regular
783,2024-08-21,53,Indian,566.78,0.83,19,Wallet,2.6,Delivered,8,Wednesday,Senior (45+),Fast,Near,Regular
784,2024-06-14,41,Cafe,1150.08,3.38,82,Card,2.6,Delayed,6,Friday,Adult (30-44),Slow,Near,Premium
785,2024-02-02,33,Cafe,335.38,13.73,80,Card,4.6,Cancelled,2,Friday,Adult (30-44),Slow,Far,Budget
786,2024-12-21,43,Chinese,231.75,14.73,57,UPI,3.1,Delayed,12,Saturday,Adult (30-44),Normal,Far,Budget
787,2024-03-05,55,Bakery,1088.02,6.66,36,Card,3.3,Delivered,3,Tuesday,Senior (45+),Normal,Medium,Premium
788,2024-10-27,35,Bakery,153.94,1.18,84,Card,2.9,Delivered,10,Sunday,Adult (30-44),Slow,Near,Budget
789,2024-04-13,57,Fast Food,959.7,2.82,90,Cash,4.4,Delivered,4,Saturday,Senior (45+),Slow,Near,Premium
790,2024-03-27,51,Indian,692.15,4.11,76,Wallet,3.1,Delayed,3,Wednesday,Senior (45+),Slow,Near,Regular
791,2024-02-20,27,Bakery,484.59,4.72,43,Cash,4.2,Delivered,2,Tuesday,Young (18-29),Normal,Near,Regular
792,2024-09-26,33,Fast Food,1104.82,9.81,86,Card,4.1,Delivered,9,Thursday,Adult (30-44),Slow,Medium,Premium
793,2024-12-13,25,Bakery,515.86,8.41,39,UPI,2.9,Delivered,12,Friday,Young (18-29),Normal,Medium,Regular
794,2024-01-30,55,Indian,639.93,1.85,48,Wallet,4.7,Delivered,1,Tuesday,Senior (45+),Normal,Near,Regular
795,2024-05-14,48,Indian,452.51,7.75,87,Wallet,3.8,Delivered,5,Tuesday,Senior (45+),Slow,Medium,Regular
796,2024-09-19,30,Indian,463.26,2.27,42,Card,2.7,Delivered,9,Thursday,Adult (30-44),Normal,Near,Regular
797,2024-10-08,42,Bakery,475.68,7.98,61,Cash,3.3,Cancelled,10,Tuesday,Adult (30-44),Slow,Medium,Regular
798,2024-03-17,36,Cafe,513.28,12.87,36,Card,4.5,Cancelled,3,Sunday,Adult (30-44),Normal,Far,Regular
799,2024-09-02,29,Indian,393.59,6.31,15,Wallet,3.2,Cancelled,9,Monday,Young (18-29),Fast,Medium,Budget
800,2024-02-13,42,Cafe,767.06,14.54,40,Card,3.2,Cancelled,2,Tuesday,Adult (30-44),Normal,Far,Regular
801,2024-11-04,55,Cafe,192.99,14.16,43,Card,4.5,Delivered,11,Monday,Senior (45+),Normal,Far,Budget
802,2024-07-23,29,Cafe,273.53,1.33,79,UPI,3.8,Cancelled,7,Tuesday,Young (18-29),Slow,Near,Budget
803,2024-11-14,29,Chinese,969.81,14.45,65,Wallet,3.1,Cancelled,11,Thursday,Young (18-29),Slow,Far,Premium
804,2024-12-05,56,Cafe,655.84,8.66,18,Wallet,3.8,Cancelled,12,Thursday,Senior (45+),Fast,Medium,Regular
805,2024-12-04,58,Chinese,258.45,0.52,76,Cash,4.8,Delivered,12,Wednesday,Senior (45+),Slow,Near,Budget
806,2024-01-04,28,Indian,362.47,13.12,64,UPI,4.2,Delayed,1,Thursday,Young (18-29),Slow,Far,Budget
807,2024-01-28,20,Chinese,459.94,4.83,89,Cash,4.5,Cancelled,1,Sunday,Young (18-29),Slow,Near,Regular
808,2024-07-04,41,Italian,654.13,1.01,51,Card,3.3,Delayed,7,Thursday,Adult (30-44),Normal,Near,Regular
809,2024-03-29,53,Fast Food,269.03,8.89,15,Cash,3.5,Delayed,3,Friday,Senior (45+),Fast,Medium,Budget
810,2024-08-17,61,Chinese,816.66,0.94,67,Cash,4.1,Delivered,8,Saturday,Senior (45+),Slow,Near,Regular
811,2024-04-25,50,Chinese,570.23,9.42,90,Cash,3.9,Delayed,4,Thursday,Senior (45+),Slow,Medium,Regular
812,2024-01-12,38,Italian,660.01,9.89,52,Wallet,3.2,Delivered,1,Friday,Adult (30-44),Normal,Medium,Regular
813,2024-06-15,49,Indian,336.22,5.41,58,Wallet,3.0,Delayed,6,Saturday,Senior (45+),Normal,Medium,Budget
814,2024-04-26,58,Bakery,608.58,3.08,44,UPI,3.8,Delivered,4,Friday,Senior (45+),Normal,Near,Regular
815,2024-07-02,64,Bakery,417.43,13.01,81,Card,4.7,Delayed,7,Tuesday,Senior (45+),Slow,Far,Budget
816,2024-12-03,45,Italian,1053.22,2.45,32,Card,2.9,Delivered,12,Tuesday,Senior (45+),Normal,Near,Premium
817,2024-05-17,25,Fast Food,367.83,14.4,57,Wallet,3.4,Delayed,5,Friday,Young (18-29),Normal,Far,Budget
818,2024-10-31,24,Indian,914.66,5.95,60,Card,3.0,Cancelled,10,Thursday,Young (18-29),Slow,Medium,Premium
819,2024-10-23,22,Cafe,730.29,11.29,84,Card,4.7,Delayed,10,Wednesday,Young (18-29),Slow,Far,Regular
820,2024-09-18,27,Chinese,640.43,1.85,26,Wallet,4.7,Delivered,9,Wednesday,Young (18-29),Fast,Near,Regular
821,2024-09-18,53,Fast Food,1180.2,5.53,55,Wallet,4.2,Delayed,9,Wednesday,Senior (45+),Normal,Medium,Premium
822,2024-01-10,41,Bakery,534.56,5.84,38,Wallet,3.9,Delivered,1,Wednesday,Adult (30-44),Normal,Medium,Regular
823,2024-07-11,28,Indian,281.33,13.15,41,Cash,4.1,Delayed,7,Thursday,Young (18-29),Normal,Far,Budget
824,2024-12-30,18,Fast Food,677.84,5.71,27,Wallet,4.5,Delivered,12,Monday,Young (18-29),Fast,Medium,Regular
825,2024-11-23,63,Cafe,1026.03,8.17,69,UPI,4.6,Delivered,11,Saturday,Senior (45+),Slow,Medium,Premium
826,2024-06-28,49,Fast Food,1182.74,3.3,81,Wallet,3.9,Delayed,6,Friday,Senior (45+),Slow,Near,Premium
827,2024-07-21,54,Italian,155.22,0.57,27,Card,3.5,Delivered,7,Sunday,Senior (45+),Fast,Near,Budget
828,2024-12-13,23,Chinese,252.6,11.3,20,Cash,3.7,Delivered,12,Friday,Young (18-29),Fast,Far,Budget
829,2024-12-26,30,Bakery,580.05,5.13,83,Card,3.6,Delivered,12,Thursday,Adult (30-44),Slow,Medium,Regular
830,2024-08-24,53,Fast Food,286.49,10.69,30,Card,3.2,Delivered,8,Saturday,Senior (45+),Normal,Far,Budget
831,2024-12-02,50,Chinese,589.09,13.51,36,Cash,3.5,Cancelled,12,Monday,Senior (45+),Normal,Far,Regular
832,2024-04-27,24,Chinese,612.48,3.63,30,Card,3.5,Delayed,4,Saturday,Young (18-29),Normal,Near,Regular
833,2024-10-26,49,Italian,522.49,10.32,44,Wallet,3.4,Cancelled,10,Saturday,Senior (45+),Normal,Far,Regular
834,2024-11-09,65,Chinese,696.96,13.49,55,Wallet,2.9,Delayed,11,Saturday,Senior (45+),Normal,Far,Regular
835,2024-01-30,51,Cafe,384.37,9.7,53,UPI,4.1,Delayed,1,Tuesday,Senior (45+),Normal,Medium,Budget
836,2024-06-29,56,Italian,933.63,2.2,56,Card,4.2,Delayed,6,Saturday,Senior (45+),Normal,Near,Premium
837,2024-03-15,28,Fast Food,1180.72,7.3,36,Card,3.6,Delayed,3,Friday,Young (18-29),Normal,Medium,Premium
838,2024-08-20,36,Cafe,198.42,8.57,28,UPI,3.0,Cancelled,8,Tuesday,Adult (30-44),Fast,Medium,Budget
839,2024-11-27,33,Indian,510.73,12.76,52,Wallet,4.7,Cancelled,11,Wednesday,Adult (30-44),Normal,Far,Regular
840,2024-05-26,20,Bakery,280.77,12.94,65,Card,2.9,Delayed,5,Sunday,Young (18-29),Slow,Far,Budget
841,2024-08-14,20,Italian,327.44,0.86,29,Card,2.8,Cancelled,8,Wednesday,Young (18-29),Fast,Near,Budget
842,2024-03-24,47,Fast Food,461.49,13.67,29,Cash,2.9,Cancelled,3,Sunday,Senior (45+),Fast,Far,Regular
843,2024-01-08,28,Cafe,597.92,9.32,37,UPI,3.4,Cancelled,1,Monday,Young (18-29),Normal,Medium,Regular
844,2024-09-25,51,Cafe,1025.66,11.11,63,Cash,4.3,Delivered,9,Wednesday,Senior (45+),Slow,Far,Premium
845,2024-12-01,27,Fast Food,342.32,9.24,32,Card,4.2,Delivered,12,Sunday,Young (18-29),Normal,Medium,Budget
846,2024-02-25,36,Italian,916.06,12.26,43,Wallet,3.5,Cancelled,2,Sunday,Adult (30-44),Normal,Far,Premium
847,2024-01-05,26,Bakery,643.99,5.06,25,Card,3.2,Delivered,1,Friday,Young (18-29),Fast,Medium,Regular
848,2024-04-25,44,Italian,914.52,9.32,81,Cash,4.1,Delayed,4,Thursday,Adult (30-44),Slow,Medium,Premium
849,2024-03-14,56,Cafe,684.12,9.64,59,UPI,4.0,Delayed,3,Thursday,Senior (45+),Normal,Medium,Regular
850,2024-07-27,27,Fast Food,238.4,11.2,68,UPI,4.1,Cancelled,7,Saturday,Young (18-29),Slow,Far,Budget
851,2024-04-08,54,Italian,672.32,8.47,52,Cash,3.1,Delivered,4,Monday,Senior (45+),Normal,Medium,Regular
852,2024-05-07,30,Fast Food,250.56,7.9,20,Wallet,3.0,Cancelled,5,Tuesday,Adult (30-44),Fast,Medium,Budget
853,2024-08-16,18,Fast Food,502.13,6.18,41,Card,3.3,Delivered,8,Friday,Young (18-29),Normal,Medium,Regular
854,2024-10-21,43,Bakery,262.37,9.4,56,Card,3.3,Delivered,10,Monday,Adult (30-44),Normal,Medium,Budget
855,2024-11-29,37,Chinese,1072.4,2.13,35,Cash,4.9,Delayed,11,Friday,Adult (30-44),Normal,Near,Premium
856,2024-07-12,48,Fast Food,694.88,5.22,26,Wallet,3.9,Delivered,7,Friday,Senior (45+),Fast,Medium,Regular
857,2024-02-08,60,Chinese,932.55,9.9,34,Wallet,4.3,Delivered,2,Thursday,Senior (45+),Normal,Medium,Premium
858,2024-03-15,46,Chinese,476.31,13.53,16,Wallet,3.4,Delivered,3,Friday,Senior (45+),Fast,Far,Regular
859,2024-03-16,42,Bakery,352.34,10.21,19,UPI,4.0,Delayed,3,Saturday,Adult (30-44),Fast,Far,Budget
860,2024-12-05,38,Indian,168.31,14.16,52,Card,2.5,Delivered,12,Thursday,Adult (30-44),Normal,Far,Budget
861,2024-08-16,45,Fast Food,1167.91,12.75,43,UPI,3.3,Delivered,8,Friday,Senior (45+),Normal,Far,Premium
862,2024-01-17,40,Fast Food,657.95,7.7,89,Cash,4.8,Delivered,1,Wednesday,Adult (30-44),Slow,Medium,Regular
863,2024-01-04,49,Cafe,439.16,6.33,39,Card,4.9,Delivered,1,Thursday,Senior (45+),Normal,Medium,Budget
864,2024-10-13,44,Fast Food,423.1,8.59,24,UPI,3.0,Cancelled,10,Sunday,Adult (30-44),Fast,Medium,Budget
865,2024-08-16,57,Cafe,411.0,6.61,60,Wallet,4.5,Delivered,8,Friday,Senior (45+),Slow,Medium,Budget
866,2024-08-01,46,Fast Food,1137.92,4.61,76,Cash,4.9,Delayed,8,Thursday,Senior (45+),Slow,Near,Premium
867,2024-03-28,23,Cafe,562.64,11.92,73,Wallet,2.8,Delayed,3,Thursday,Young (18-29),Slow,Far,Regular
868,2024-08-29,54,Fast Food,1118.58,7.25,25,Card,4.3,Delayed,8,Thursday,Senior (45+),Fast,Medium,Premium
869,2024-02-02,40,Fast Food,577.87,13.81,58,Wallet,4.5,Delivered,2,Friday,Adult (30-44),Normal,Far,Regular
870,2024-08-30,60,Italian,304.08,3.25,58,Cash,4.2,Cancelled,8,Friday,Senior (45+),Normal,Near,Budget
871,2024-09-07,46,Cafe,822.55,9.72,65,Wallet,3.2,Delayed,9,Saturday,Senior (45+),Slow,Medium,Regular
872,2024-02-25,19,Fast Food,1128.98,4.03,54,Cash,2.9,Delivered,2,Sunday,Young (18-29),Normal,Near,Premium
873,2024-08-07,54,Chinese,670.73,8.24,27,Card,4.6,Delivered,8,Wednesday,Senior (45+),Fast,Medium,Regular
874,2024-02-20,19,Italian,962.78,14.1,62,UPI,4.0,Delivered,2,Tuesday,Young (18-29),Slow,Far,Premium
875,2024-09-26,44,Bakery,877.04,1.25,46,Cash,4.3,Delayed,9,Thursday,Adult (30-44),Normal,Near,Premium
876,2024-03-13,34,Fast Food,464.41,13.43,85,UPI,4.5,Delayed,3,Wednesday,Adult (30-44),Slow,Far,Regular
877,2024-05-17,19,Italian,851.41,2.29,67,Cash,3.5,Delayed,5,Friday,Young (18-29),Slow,Near,Premium
878,2024-11-09,52,Bakery,1183.42,12.79,25,UPI,3.0,Delayed,11,Saturday,Senior (45+),Fast,Far,Premium
879,2024-02-06,30,Chinese,1119.21,13.57,18,Card,2.6,Delivered,2,Tuesday,Adult (30-44),Fast,Far,Premium
880,2024-02-09,47,Indian,787.48,4.8,61,Wallet,3.1,Delayed,2,Friday,Senior (45+),Slow,Near,Regular
881,2024-08-23,48,Fast Food,803.99,7.03,58,UPI,3.4,Delayed,8,Friday,Senior (45+),Normal,Medium,Regular
882,2024-02-29,22,Cafe,1120.88,5.28,37,Card,2.8,Delayed,2,Thursday,Young (18-29),Normal,Medium,Premium
883,2024-02-26,63,Cafe,964.45,10.82,21,Card,3.7,Delayed,2,Monday,Senior (45+),Fast,Far,Premium
884,2024-09-03,40,Chinese,686.04,9.25,59,Cash,4.1,Cancelled,9,Tuesday,Adult (30-44),Normal,Medium,Regular
885,2024-06-25,45,Chinese,227.48,6.55,77,Card,4.4,Delayed,6,Tuesday,Senior (45+),Slow,Medium,Budget
886,2024-01-28,43,Chinese,980.6,12.55,35,Card,4.1,Delivered,1,Sunday,Adult (30-44),Normal,Far,Premium
887,2024-10-28,43,Chinese,377.59,10.43,89,Cash,4.9,Cancelled,10,Monday,Adult (30-44),Slow,Far,Budget
888,2024-12-01,60,Cafe,597.1,9.59,60,Cash,4.1,Cancelled,12,Sunday,Senior (45+),Slow,Medium,Regular
889,2024-01-23,58,Italian,1087.41,6.33,54,UPI,4.6,Delayed,1,Tuesday,Senior (45+),Normal,Medium,Premium
890,2024-06-09,37,Cafe,916.16,10.9,80,Wallet,4.3,Delayed,6,Sunday,Adult (30-44),Slow,Far,Premium
891,2024-10-10,50,Cafe,994.47,9.98,37,Cash,4.1,Delayed,10,Thursday,Senior (45+),Normal,Medium,Premium
892,2024-10-04,52,Italian,828.17,4.67,54,Card,4.8,Cancelled,10,Friday,Senior (45+),Normal,Near,Regular
893,2024-11-09,57,Italian,1113.85,6.78,18,Wallet,3.5,Delivered,11,Saturday,Senior (45+),Fast,Medium,Premium
894,2024-03-25,31,Indian,932.3,14.77,44,UPI,4.6,Delayed,3,Monday,Adult (30-44),Normal,Far,Premium
895,2024-02-19,61,Bakery,365.45,12.14,19,Card,4.1,Delivered,2,Monday,Senior (45+),Fast,Far,Budget
896,2024-01-19,32,Italian,658.92,0.76,21,Card,2.9,Delivered,1,Friday,Adult (30-44),Fast,Near,Regular
897,2024-10-22,53,Bakery,940.19,9.64,15,Wallet,4.4,Delivered,10,Tuesday,Senior (45+),Fast,Medium,Premium
898,2024-05-03,45,Cafe,1134.13,7.23,51,Wallet,3.5,Delivered,5,Friday,Senior (45+),Normal,Medium,Premium
899,2024-11-07,28,Fast Food,1073.18,5.66,61,UPI,3.6,Cancelled,11,Thursday,Young (18-29),Slow,Medium,Premium
900,2024-08-24,56,Indian,788.09,2.8,78,Card,4.6,Delivered,8,Saturday,Senior (45+),Slow,Near,Regular
901,2024-05-07,44,Bakery,772.17,10.11,69,Cash,4.4,Cancelled,5,Tuesday,Adult (30-44),Slow,Far,Regular
902,2024-12-03,54,Bakery,870.06,4.11,20,UPI,2.9,Delayed,12,Tuesday,Senior (45+),Fast,Near,Premium
903,2024-02-20,37,Indian,802.44,14.01,19,UPI,3.6,Delayed,2,Tuesday,Adult (30-44),Fast,Far,Regular
904,2024-05-20,26,Fast Food,172.39,7.79,80,UPI,4.6,Delayed,5,Monday,Young (18-29),Slow,Medium,Budget
905,2024-08-15,27,Chinese,255.03,8.89,47,Cash,3.9,Delivered,8,Thursday,Young (18-29),Normal,Medium,Budget
906,2024-10-06,43,Bakery,336.05,7.25,27,UPI,4.2,Delivered,10,Sunday,Adult (30-44),Fast,Medium,Budget
907,2024-07-20,25,Cafe,778.54,8.94,60,Card,3.3,Cancelled,7,Saturday,Young (18-29),Slow,Medium,Regular
908,2024-08-03,47,Cafe,380.56,3.58,80,Cash,4.1,Cancelled,8,Saturday,Senior (45+),Slow,Near,Budget
909,2024-07-10,48,Chinese,451.16,6.71,49,UPI,2.9,Cancelled,7,Wednesday,Senior (45+),Normal,Medium,Regular
910,2024-12-30,60,Italian,816.48,13.84,29,UPI,4.6,Delivered,12,Monday,Senior (45+),Fast,Far,Regular
911,2024-01-13,49,Cafe,625.99,13.37,37,UPI,2.5,Cancelled,1,Saturday,Senior (45+),Normal,Far,Regular
912,2024-09-24,44,Indian,678.96,13.04,82,Card,4.6,Cancelled,9,Tuesday,Adult (30-44),Slow,Far,Regular
913,2024-05-08,31,Chinese,896.16,11.59,34,UPI,3.4,Delivered,5,Wednesday,Adult (30-44),Normal,Far,Premium
914,2024-06-10,55,Cafe,1035.59,10.3,77,UPI,3.6,Cancelled,6,Monday,Senior (45+),Slow,Far,Premium
915,2024-08-28,31,Indian,826.41,3.06,23,Cash,3.6,Cancelled,8,Wednesday,Adult (30-44),Fast,Near,Regular
916,2024-09-08,38,Fast Food,529.91,8.84,78,UPI,4.1,Cancelled,9,Sunday,Adult (30-44),Slow,Medium,Regular
917,2024-01-11,62,Cafe,267.66,2.03,17,Cash,4.3,Cancelled,1,Thursday,Senior (45+),Fast,Near,Budget
918,2024-08-03,24,Bakery,1096.62,14.52,88,Wallet,3.2,Delivered,8,Saturday,Young (18-29),Slow,Far,Premium
919,2024-01-06,23,Cafe,394.33,8.18,29,Card,3.9,Cancelled,1,Saturday,Young (18-29),Fast,Medium,Budget
920,2024-08-13,39,Italian,663.72,4.58,76,Cash,4.3,Cancelled,8,Tuesday,Adult (30-44),Slow,Near,Regular
921,2024-04-18,26,Italian,891.89,12.73,48,UPI,4.3,Cancelled,4,Thursday,Young (18-29),Normal,Far,Premium
922,2024-08-22,36,Bakery,790.1,5.83,64,Cash,2.7,Cancelled,8,Thursday,Adult (30-44),Slow,Medium,Regular
923,2024-12-17,23,Chinese,1040.45,13.42,45,Wallet,3.1,Cancelled,12,Tuesday,Young (18-29),Normal,Far,Premium
924,2024-03-15,32,Chinese,1071.05,13.93,69,Wallet,4.7,Delayed,3,Friday,Adult (30-44),Slow,Far,Premium
925,2024-03-12,53,Bakery,295.85,9.95,80,Wallet,2.6,Delivered,3,Tuesday,Senior (45+),Slow,Medium,Budget
926,2024-12-12,62,Indian,537.6,8.16,71,Cash,4.6,Delivered,12,Thursday,Senior (45+),Slow,Medium,Regular
927,2024-12-16,41,Chinese,1077.41,14.06,59,Card,2.9,Delayed,12,Monday,Adult (30-44),Normal,Far,Premium
928,2024-01-22,19,Bakery,1085.41,7.53,25,Card,2.5,Cancelled,1,Monday,Young (18-29),Fast,Medium,Premium
